expt,t0,t1
110.564756313588,836821525.995,836821645.995
118.6265185095251,836821645.995,836821765.995
118.6752682857605,836821765.995,836821885.995
118.7093155787406,836821885.995,836822005.995
118.7307622713028,836822005.995,836822125.995
118.7395013973992,836822125.995,836822245.995
118.7430473218801,836822245.995,836822365.995
118.7370893130237,836822365.995,836822485.995
118.7247507794225,836822485.995,836822605.995
118.7048818360638,836822605.995,836822725.995
118.6695509505113,836822725.995,836822845.995
118.6151159288412,836822845.995,836822965.995
118.5350999768656,836822965.995,836823085.995
85.89983427712667,836823085.995,836823205.995
