expt,t0,t1
91.19308719229366,913495654.995,913495774.995
100.482775033317,913495774.995,913495894.995
100.6673465264684,913495894.995,913496014.995
100.7785375644669,913496014.995,913496134.995
100.8778550885849,913496134.995,913496254.995
100.935477380935,913496254.995,913496374.995
100.9619380330157,913496374.995,913496494.995
100.9726123726635,913496494.995,913496614.995
100.9587233452842,913496614.995,913496734.995
100.935471751009,913496734.995,913496854.995
100.8845152910129,913496854.995,913496974.995
100.7979720689312,913496974.995,913497094.995
100.6875241811614,913497094.995,913497214.995
100.5027556406008,913497214.995,913497334.995
17.23721020427637,913497334.995,913497454.995
