expt,t0,t1
87.87096579751669,926291977.995,926292097.995
104.2843605817158,926292097.995,926292217.995
108.4697821157106,926292217.995,926292337.995
108.6146007015553,926292337.995,926292457.995
108.71909775757,926292457.995,926292577.995
108.7596501143651,926292577.995,926292697.995
104.7699804075623,926292697.995,926292817.995
104.6893542376799,926292817.995,926292937.995
104.6076358621586,926292937.995,926293057.995
104.4269602777815,926293057.995,926293177.995
104.1498553213114,926293177.995,926293297.995
69.88509726827515,926293297.995,926293417.995
