expt,t0,t1
112.6707837383704,769170379.995,769170499.995
118.7233334792906,769170499.995,769170619.995
118.7612422465924,769170619.995,769170739.995
118.8026862417705,769170739.995,769170859.995
118.8207100208065,769170859.995,769170979.995
118.838407553397,769170979.995,769171099.995
118.8415149170825,769171099.995,769171219.995
118.8407019751201,769171219.995,769171339.995
118.8305134590775,769171339.995,769171459.995
118.8213625136974,769171459.995,769171579.995
118.8007020215858,769171579.995,769171699.995
118.772013727595,769171699.995,769171819.995
118.7319870325488,769171819.995,769171939.995
118.6622023830349,769171939.995,769172059.995
32.59496504212215,769172059.995,769172179.995
