expt,t0,t1
22.28392671546636,912927818.995,912927938.995
99.54730090345058,912927938.995,912928058.995
99.69354386056692,912928058.995,912928178.995
99.80845064970863,912928178.995,912928298.995
99.90208194859225,912928298.995,912928418.995
99.95699624654857,912928418.995,912928538.995
99.98884473778692,912928538.995,912928658.995
100.008115974398,912928658.995,912928778.995
100.0106044016787,912928778.995,912928898.995
100.0037978211755,912928898.995,912929018.995
99.93704378889456,912929018.995,912929138.995
99.88270374338767,912929138.995,912929258.995
99.79227587238357,912929258.995,912929378.995
99.60837434042308,912929378.995,912929498.995
25.35275012220448,912929498.995,912929618.995
