expt,t0,t1
109.2894684932493,918240231.995,918240351.995
117.2075510714509,918240351.995,918240471.995
117.5172367910668,918240471.995,918240591.995
118.4124687514897,918240591.995,918240711.995
118.4290163990676,918240711.995,918240831.995
118.4419913806526,918240831.995,918240951.995
118.4509337422396,918240951.995,918241071.995
118.4539876229011,918241071.995,918241191.995
118.4605660348342,918241191.995,918241311.995
118.4555439788951,918241311.995,918241431.995
118.4497410708078,918241431.995,918241551.995
118.4389909830148,918241551.995,918241671.995
118.4088051643563,918241671.995,918241791.995
110.4500346791503,918241791.995,918241911.995
