expt,t0,t1
112.8711533422509,771170468.995,771170588.995
118.8743160556071,771170588.995,771170708.995
107.0746823219978,771170708.995,771170828.995
119.0145485441306,771170828.995,771170948.995
119.040199002367,771170948.995,771171068.995
119.0450606092346,771171068.995,771171188.995
119.0431459169809,771171188.995,771171308.995
119.0168429658535,771171308.995,771171428.995
112.0916364405569,771171428.995,771171548.995
118.9551556461499,771171548.995,771171668.995
118.8843013361591,771171668.995,771171788.995
118.8234162618131,771171788.995,771171908.995
54.37550279375479,771171908.995,771172028.995
