expt,t0,t1
97.84040724750848,772709586.995,772709706.995
104.16229760291,772709706.995,772709826.995
104.356062765178,772709826.995,772709946.995
104.5057343472129,772709946.995,772710066.995
104.6066845498635,772710066.995,772710186.995
104.6659113711164,772710186.995,772710306.995
104.6845464260923,772710306.995,772710426.995
104.6716426357585,772710426.995,772710546.995
104.6293112223555,772710546.995,772710666.995
104.5332534253768,772710666.995,772710786.995
104.3719053768706,772710786.995,772710906.995
104.135910139867,772710906.995,772711026.995
10.12477237556028,772711026.995,772711146.995
