expt,t0,t1
109.5485081709437,857162617.995,857162737.995
118.5953539515302,857162737.995,857162857.995
118.6403492194916,857162857.995,857162977.995
114.601640868505,857162977.995,857163097.995
51.5180968419531,857163097.995,857163217.995
53.34327057777681,857163577.995,857163697.995
118.6820231916722,857163697.995,857163817.995
118.680087106209,857163817.995,857163937.995
118.6746746241958,857163937.995,857164057.995
114.606098682702,857164057.995,857164177.995
36.53976988569661,857164177.995,857164297.995
