expt,t0,t1
22.89935789904795,767922057.995,767922177.995
118.6391298065479,767922177.995,767922297.995
118.6766000130542,767922297.995,767922417.995
118.6844299277452,767922417.995,767922537.995
118.6886978730481,767922537.995,767922657.995
118.686387406418,767922657.995,767922777.995
118.6647588715748,767922777.995,767922897.995
118.6202663440375,767922897.995,767923017.995
118.5624672401674,767923017.995,767923137.995
118.4634594664242,767923137.995,767923257.995
118.3310034095679,767923257.995,767923377.995
3.876382008674777,767923377.995,767923497.995
