expt,t0,t1
97.93718114719955,908763044.995,908763164.995
107.162541454037,908763164.995,908763284.995
107.3221554853431,908763284.995,908763404.995
107.4086874475727,908763404.995,908763524.995
107.4994756338392,908763524.995,908763644.995
107.5502181566483,908763644.995,908763764.995
107.5637299789874,908763764.995,908763884.995
107.5655653348552,908763884.995,908764004.995
107.538322123064,908764004.995,908764124.995
107.4988788616859,908764124.995,908764244.995
107.4223569078391,908764244.995,908764364.995
107.3318220682414,908764364.995,908764484.995
107.1899141541255,908764484.995,908764604.995
106.9748566118216,908764604.995,908764724.995
12.23843495106159,908764724.995,908764844.995
