expt,t0,t1
93.35586266492017,915460251.995,915460371.995
102.6156668588703,915460371.995,915460491.995
102.7881790505841,915460491.995,915460611.995
102.8942862654276,915460611.995,915460731.995
102.9564068686313,915460731.995,915460851.995
102.9831602768627,915460851.995,915460971.995
103.0009114334606,915460971.995,915461091.995
102.9814093698846,915461091.995,915461211.995
102.9624815587579,915461211.995,915461331.995
102.8721043570876,915461331.995,915461451.995
102.7610484373125,915461451.995,915461571.995
102.5483047945841,915461571.995,915461691.995
11.65053556108938,915461691.995,915461811.995
