expt,t0,t1
112.7594172763303,764779169.995,764779289.995
118.7109468109679,764779289.995,764779409.995
118.7295428583591,764779409.995,764779529.995
101.7748162463633,764779529.995,764779649.995
106.7568658810367,764779649.995,764779769.995
114.7815029593399,764779769.995,764779889.995
114.7940012745147,764779889.995,764780009.995
118.7541824874448,764780009.995,764780129.995
114.7383267733684,764780129.995,764780249.995
118.7536957919278,764780249.995,764780369.995
98.77678040833435,764780369.995,764780489.995
118.7270505494479,764780489.995,764780609.995
118.7015391470735,764780609.995,764780729.995
106.7772169583172,764780729.995,764780849.995
