id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11,aperture_sum_12,aperture_sum_13,aperture_sum_14
6,2233.9850191984024,517.9722082518458,0.8575305348286828,0.460583511797763,-0.12193855678699715,49,0.0,0.009251974648817727,1.004616518534305,-0.005000787060614342,2233.9850191984024,517.9722082518458,187.34616336938637,0.0,0.0,16.26056594764905,3.8318121390629836,19.32468712221558,10.711223778788025,15.263109790190715,6.485933290019709,13.811219493081225,15.800289009146821,15.99424751399407,19.641536953315676,11.008262758096667,4.281461798156101,11.918830549744687,13.381289269515175,13.785093834091398,12.55993800664353,3.3790402023870065
7,618.2023028369848,520.8389960794117,0.6206083395665168,-0.017345865805036977,-0.0345544723803569,49,0.0,0.007208086447257636,1.0619236620754149,-0.06523324494505339,618.2023028369848,520.8389960794117,175.51423630017163,12.949679453105073,94.02017043371461,16.935288017590576,3.832949344277552,16.648453882826516,0.24981959511208576,0.0,7.341307465073849,3.8990458839863225,19.524593566654747,26.288242354330762,15.9349852866664,13.654017227155538,8.310144639971718,14.779837623640885,15.179186613769179,20.337113226852402,12.041295213418504,1.3261937207127201
8,1365.6547550364255,528.8568613878915,0.4462638895674634,-0.1938673597975297,-0.10326379808671894,49,0.0,0.021731431349837068,3.078641794184599,-1.2208979021387114,1365.6547550364255,528.8568613878915,690.656603219473,0.0,0.0,16.623168230642897,3.836382249189907,29.087959193478852,57.12410970670663,39.2127993997575,28.895161461407696,46.83237242741888,63.439976334153585,63.487624034175454,69.57151439660035,59.05289789526374,49.84205739700052,39.72777701542514,35.45538094153205,42.28273782746895,43.35060515171932,23.293630037364366
9,1534.0757398541643,530.9356070842299,0.8909402638166031,-0.23914303613893045,-0.2122249459625009,49,0.0,0.009146770846465898,1.0485943856405104,-0.051518820236476505,1534.0757398541643,530.9356070842299,123.00341026984961,0.0,0.0,16.552837477185204,3.8372534952703607,7.620837052403926,13.464481040967653,9.765474849738261,5.972949682389965,7.483873162275256,7.323176154936654,10.69349211460112,11.160672296704224,10.113906098251423,10.476059315649458,9.629319943746975,1.1784322269791427,8.224307916921505,8.768815980478902,1.1276124338051428
10,2228.1634672920904,564.8380669839105,0.5637636750401727,0.29741238557624566,-0.07173134589506487,49,0.0,0.007329530126646967,1.1010179534613063,-0.10448600184719375,2228.1634672920904,564.8380669839105,181.2248598758814,0.0,0.0,16.262990216336572,3.8513389621313108,8.590860719801857,21.981105065711407,7.486064714458719,9.133262084598734,20.100918770627437,4.3656248495451555,13.160386148956851,12.329165068535602,12.894723024886044,10.441090489538967,11.504126091369386,10.190894324727143,13.93403639830004,16.375847608820536,8.736754516003545
11,1424.4128806567144,568.9317241607694,0.4229951198062041,-0.5976677238351135,-0.2308667928038728,49,0.0,0.008424667370091786,1.5093545067937977,-0.44697813963505645,1424.4128806567144,568.9317241607694,215.75396824427563,0.0,0.0,16.598633098498997,3.8530815712213453,11.590615124976916,11.272710072388044,8.311742005877177,13.239092822935474,11.573675191713079,14.90161625383359,24.84706848155531,12.416263122950154,22.78320964161778,19.422076781760204,20.13104447465026,17.140607438412054,16.51819404882038,8.037359483661362,3.5686932991238667
12,943.4498647395515,605.6850906511115,0.3058809014092259,-0.15048790924100952,0.20409822091845475,49,0.0,0.011110663957734999,1.757887985449896,-0.6124779947469712,943.4498647395515,605.6850906511115,491.9282063263448,0.0,0.0,16.799486141407638,3.868353581918287,32.21797805029036,35.87973549799365,19.61969656293508,25.941684691023248,28.10957228026757,35.21818456273991,38.2819202302385,56.269425272122135,23.918964173874027,28.286906951441047,39.27763182331881,40.18555920777386,39.71593241495865,40.26979431838491,8.73522028898305
13,2328.085784237384,606.2205303168554,0.7123996390390864,0.26833004759710244,-0.1331054811246587,49,0.0,0.07311315111220286,9.90931549741597,-2.4901091397544937,2328.085784237384,606.2205303168554,963.3872968102926,0.0,0.0,16.22125703863767,3.8685666623875536,77.6933159452203,76.35913211926909,58.29153577220967,58.1641808431615,55.96964017364536,54.934406290744434,71.04225073161044,80.18380307509365,77.60386880407526,65.33827439800675,58.78394416233854,59.01710384972655,69.03858422395756,78.76823560030455,22.199020820928787
14,1161.4467315515124,653.2350583653426,0.5784663719852793,-0.13971112116520143,-0.2296598725884931,49,0.0,0.10694212529064359,16.724037007359875,-3.058352799742343,1161.4467315515124,653.2350583653426,1707.9660450500778,1.0,0.0,16.708455292830536,3.8881894560345764,72.9943909724374,123.88999464788331,95.59886455436458,89.47429734681982,71.64319703814944,104.4402501832866,152.4101465872518,140.13191024961716,102.28081187019006,139.10071584202166,120.63929817770955,132.04005031712683,144.24350361519282,155.99073366709263,63.08787998093399
15,1840.6140756592592,724.2990997247526,0.7994838900157303,-0.2980483755972888,-0.09646029569501043,49,0.0,0.021769720424373116,2.523037338341814,-1.0048091941851611,1840.6140756592592,724.2990997247526,382.32143659746896,0.0,0.0,16.424819612942766,3.9178120376538863,29.91500297258985,33.52900813068511,22.803236547140425,24.300478350796265,21.327149607148428,27.81977627238073,35.22065654081274,26.781978270464855,16.48610185922307,33.847449995904455,17.093847611781108,26.77244927164802,23.452714939672006,33.31045704695619,9.661129180265682
16,1035.4276284514126,752.9626730110019,0.7473263911376533,-0.04416358384228038,-0.07282975395832834,49,0.0,0.01400825718743527,1.7585231314319976,-0.6128702133884507,1035.4276284514126,752.9626730110019,224.58632887914774,0.0,0.0,16.76109524507535,3.929727475460341,10.165786887248407,10.184233171005665,18.69302621585542,5.574447913008346,12.593154901188989,6.905999723389712,14.051451916911004,21.496988920688988,24.5213662537249,16.00856733778772,16.893662746672266,17.55419577531947,21.357300117018887,19.870754675821097,8.715392323506904
