expt,t0,t1
112.4388372255603,793213900.995,793214020.995
114.4426839816519,793214020.995,793214140.995
118.5045772151568,793214140.995,793214260.995
118.5375013646362,793214260.995,793214380.995
118.56130665855,793214380.995,793214500.995
118.5713400738234,793214500.995,793214620.995
118.5764423542983,793214620.995,793214740.995
114.5234587167494,793214740.995,793214860.995
118.57184816255,793214860.995,793214980.995
118.5580816322121,793214980.995,793215100.995
118.5429566330685,793215100.995,793215220.995
118.5147764278042,793215220.995,793215340.995
118.4733003428118,793215340.995,793215460.995
118.4239355118022,793215460.995,793215580.995
21.639367307698,793215580.995,793215700.995
