expt,t0,t1
99.37282615425939,769111209.995,769111329.995
105.7573963796651,769111329.995,769111449.995
106.0047696970633,769111449.995,769111569.995
106.2074470321491,769111569.995,769111689.995
106.3549342029058,769111689.995,769111809.995
106.452230583599,769111809.995,769111929.995
106.5065706291059,769111929.995,769112049.995
106.5273450559521,769112049.995,769112169.995
106.5171548899381,769112169.995,769112289.995
106.45509621592,769112289.995,769112409.995
106.3740309118117,769112409.995,769112529.995
106.226318544016,769112529.995,769112649.995
106.0280607008203,769112649.995,769112769.995
105.7701875714794,769112769.995,769112889.995
29.53778198074723,769112889.995,769113009.995
