expt,t0,t1
90.55626374560212,836052470.995,836052590.995
99.80045052489868,836052590.995,836052710.995
100.0028463636858,836052710.995,836052830.995
100.1230734328734,836052830.995,836052950.995
100.2153253998933,836052950.995,836053070.995
100.2619918562968,836053070.995,836053190.995
100.3030002370959,836053190.995,836053310.995
100.3439241690053,836053310.995,836053430.995
100.3606619389278,836053430.995,836053550.995
100.3062092949014,836053550.995,836053670.995
100.2468586152771,836053670.995,836053790.995
100.1430033708235,836053790.995,836053910.995
99.99041548713382,836053910.995,836054030.995
99.77264995043609,836054030.995,836054150.995
27.85541372145978,836054150.995,836054270.995
