expt,t0,t1
70.6750880106362,907621519.99,907621639.99
71.80466953292898,907621639.99,907621759.99
74.99673826132864,907621759.99,907621879.99
75.02328142142146,907621879.99,907621999.99
82.05189022135967,907621999.99,907622119.99
95.02703848617541,907622119.99,907622239.99
74.99752641421654,907622239.99,907622359.99
72.95533011903687,907622359.99,907622479.99
74.8667544936784,907622479.99,907622599.99
74.77211543804529,907622599.99,907622719.99
77.6355396847935,907622719.99,907622839.99
100.4350173694236,907622839.99,907622959.99
14.01721889070759,907622959.99,907623079.99
