id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5
1,1274.5960565325834,179.21032892971724,0.6809988247674785,0.26525405671152824,0.642631612083652,49,0.0,0.012118684636946554,1.4805806500017784,-0.4260801730092738,1274.5960565325834,179.21032892971724,221.889177690603,1.0,114.88468798745521,327.6686111589631,-6.049007837473544,45.12903331341143,35.616164690899694,33.084062370485015,34.626326529799854,51.39459629148244,22.03899449452457
2,2075.335101147906,212.22906373701656,0.7133433327462463,-0.2528671085804998,-0.30722986336056013,49,0.0,0.007590746389973683,1.0000209446931994,-2.274017356194203e-05,2075.335101147906,212.22906373701656,137.19650620584017,0.0,34.12696815761155,327.33312535096564,-6.035232405906018,23.65929108648265,17.715423439801963,25.89465081171426,40.29721858502843,14.810337878503201,14.819584404309655
3,1965.2322451791722,344.69979697425737,0.26365438120901985,-0.21104927530022452,0.1096177839324198,49,0.0,0.0059327061740526025,1.201368741276419,-0.19919081934511074,1965.2322451791722,344.69979697425737,164.51439869029764,0.0,0.0,327.3792685203041,-5.9800563737306485,35.58385824835314,36.25761227670691,28.202308529097294,25.866320962532136,23.052840385250306,15.551458288357836
4,1300.4145564026205,361.79955274599655,0.6892767636832063,-0.5926541072711222,-0.2842092704144903,49,0.0,0.01481254061426238,1.5109713165205712,-0.4481405500019706,1300.4145564026205,361.79955274599655,245.78427294342936,0.0,0.0,327.65777789003505,-5.972938898971993,49.51082027898394,36.75624015291748,35.83755371079615,46.50906753268026,47.216496473402586,29.95409479464893
5,2186.3274810518224,446.35985953335023,0.4361908727154997,-0.14628022926817233,0.5585829168385641,49,0.0,0.005627738310153274,1.0512058670278128,-0.054219440305944167,2186.3274810518224,446.35985953335023,115.2585890991169,0.0,0.0,327.28666379277155,-5.937668305717518,20.872994844480722,16.83810733045382,25.311616726961326,21.384657569451885,23.067516268920926,7.7836963588482195
6,1827.7264063113496,493.2410729178001,0.5298523646657305,-0.02759283396334956,0.30263645476449413,49,0.0,0.01017618357559757,1.1941523630558701,-0.192649355955017,1827.7264063113496,493.2410729178001,404.89428049926823,0.0,0.0,327.43688326373535,-5.91818175277873,78.91231773611759,66.29510814803359,72.96882650795717,68.60253763558217,79.95984579794316,38.155644673634576
7,1046.6096612012473,511.9720778833405,0.5685751523872957,0.18737659270451237,0.03184047601800304,49,0.0,0.03529394223983878,5.403434430727078,-1.8316747144628613,1046.6096612012473,511.9720778833405,367.69127837801904,0.0,0.0,327.76407757173695,-5.910337658473111,53.08470232688187,52.72366797016956,70.10961671359709,90.0575798220024,58.29783852324694,43.417873022121185
8,1283.0653921046053,551.9303421836064,0.4087492732008834,-0.05291283172508462,-0.1800614079464482,49,0.0,0.011725414151940273,2.3264410609848136,-0.9167301360338402,1283.0653921046053,551.9303421836064,147.5737027541876,0.0,0.0,327.66502825762,-5.893721743418066,29.02560085518466,29.505494000714716,31.174811905748584,13.30347288885196,28.769683381859643,15.794639721828025
9,2458.204572713711,601.1786864166668,0.43847150258991896,-0.04747299292681921,0.09682424672846512,49,0.0,0.1424863266589202,27.13705662914891,-3.58390685231814,2458.204572713711,601.1786864166668,1339.2267036106493,0.0,0.0,327.1728165144719,-5.873103854447984,206.6753046801845,242.65425039220736,237.13294276946237,276.6345690570107,256.12871241282767,120.00092429895682
10,2129.2533126485214,609.4158673548104,0.6689272024664361,-0.4239853701547239,0.022644661216517748,49,0.0,0.009896996368310025,1.162192435988659,-0.16319511137615025,2129.2533126485214,609.4158673548104,172.82503977540165,0.0,0.0,327.3105968383634,-5.8697429734996955,30.424132452035007,38.603206350735576,29.202811113064115,22.936017874472434,35.84470645581328,15.814165529281244
11,2625.4868845314386,664.3119081769992,0.4799182574725143,-0.3817210333552709,-0.13586110717307648,49,0.0,0.02615878456716125,4.475193293123825,-1.627029495400293,2625.4868845314386,664.3119081769992,296.71881173024747,4.372623068739722,38.50962040904168,327.10277176080587,-5.8467513089166765,41.98062578676722,58.37506933531792,52.804783666344235,54.1344154477453,64.95863751160468,24.46527998246813
12,1933.142460284129,700.7850736053451,0.5826316332439807,-0.39216488455826626,0.03460317424425834,49,0.0,0.010733352923640582,1.3011641957307403,-0.28583026062055505,1933.142460284129,700.7850736053451,177.53337648386668,0.0,0.0,327.3927462691345,-5.831700694214511,23.8224569006513,30.135407928192837,31.74490923836369,37.50848171029533,41.51354294495134,12.808577761412167
13,1264.7093268721644,736.7273003025468,0.7071048208247303,0.10497707656315311,0.10717797561865823,49,0.0,0.013214969264813706,1.6415886177011307,-0.5381608304257849,1264.7093268721644,736.7273003025468,138.94694292925914,0.0,0.0,327.67269892688114,-5.816725101683505,28.46940891817635,19.768729311535616,22.76294451009877,21.797348956169117,29.239906929397534,16.908604303881766
14,2845.2708714011324,796.2647712084536,0.566867376101913,0.09932366587801483,0.7714431405804402,49,0.0,0.007658551431219751,1.1553823975423403,-0.1568143667540441,2845.2708714011324,796.2647712084536,100.84232350709767,0.0,61.65622387492151,327.0107724951753,-5.791698044189078,25.36944849121182,8.18750412992479,13.28567645061056,22.37476771778065,23.164493970527218,8.460432747042644
15,1632.4649808369898,798.5359022564969,0.5815928966353612,-0.43736158348231663,-0.5457046996393996,49,0.0,0.006450265709329998,1.007914578810851,-0.008559317567729064,1632.4649808369898,798.5359022564969,95.38850531190499,0.0,0.0,327.51867824935266,-5.790989707576704,6.7135542081864195,24.085548050087638,17.281410576365282,12.198651782738938,17.60238857349148,17.506952121035248
16,2012.3418377876485,829.1368016834648,0.25236628521551774,-0.23736729440952614,-0.34835661826252484,49,0.0,0.00528887146259153,1.2377447834924105,-0.23157776165496674,2012.3418377876485,829.1368016834648,126.8876279641286,0.0,0.0,327.3595911985906,-5.778213904456405,26.49919274734434,22.082124898541082,27.27893844639447,16.01618867996633,20.607595547055674,14.4035876448267
17,1275.976654137423,834.181518370966,0.2569940792462763,0.5672852325818243,-0.027784513166158584,49,0.0,0.004816260837035196,1.0475720688181895,-0.05045977602520096,1275.976654137423,834.181518370966,139.05776456474496,0.0,0.0,327.6679708236177,-5.776121868010784,26.25187387061406,19.305227518668104,21.794345659808407,33.57567212131003,19.59672234077199,18.533923053572373
18,2371.354625183048,837.999028604363,0.7551453011936097,-0.17659941861514103,-0.09001154384017929,49,0.0,0.030431617490466772,3.898861535808914,-1.4773445298127952,2371.354625183048,837.999028604363,244.2222915341978,0.0,0.0,327.2092458472246,-5.774456390949029,43.978514007652564,33.95004220912583,54.888146600310336,46.27430684223118,39.39064352252622,25.74063835235166
