expt,t0,t1
97.02215490847288,818586666.995,818586786.995
106.327859888894,818586786.995,818586906.995
106.5391791603508,818586906.995,818587026.995
106.6823143983291,818587026.995,818587146.995
106.769916046494,818587146.995,818587266.995
106.8074226133369,818587266.995,818587386.995
106.7839908614305,818587386.995,818587506.995
106.7163022614378,818587506.995,818587626.995
106.5604377608309,818587626.995,818587746.995
106.3283778420836,818587746.995,818587866.995
105.9977716990769,818587866.995,818587986.995
27.96162532781943,818587986.995,818588106.995
