expt,t0,t1
96.46569369271532,885241532.99,885241652.99
104.5607893933186,885241652.99,885241772.99
104.6372100084979,885241772.99,885241892.99
104.6697115711493,885241892.99,885242012.99
104.7100218411274,885242012.99,885242132.99
104.6994432102211,885242132.99,885242252.99
104.6606473903302,885242252.99,885242372.99
104.6442192663363,885242372.99,885242492.99
104.5702645587338,885242492.99,885242612.99
104.4572606845715,885242612.99,885242732.99
104.3109557982695,885242732.99,885242852.99
104.0832478123006,885242852.99,885242972.99
10.99026843506715,885242972.99,885243092.99
