expt,t0,t1
94.52280122991917,762755213.995,762755333.995
102.8317040082938,762755333.995,762755453.995
103.0633079030372,762755453.995,762755573.995
103.2395583655982,762755573.995,762755693.995
103.3362410843601,762755693.995,762755813.995
103.4203183988648,762755813.995,762755933.995
103.4615632365548,762755933.995,762756053.995
103.4435193238062,762756053.995,762756173.995
99.42208557465466,762756173.995,762756293.995
103.3519485778292,762756293.995,762756413.995
103.2456837250585,762756413.995,762756533.995
103.0633529424449,762756533.995,762756653.995
102.8022031961869,762756653.995,762756773.995
67.58302249337002,762756773.995,762756893.995
