expt,t0,t1
110.6159449157108,907597611.995,907597731.995
118.6689251991323,907597731.995,907597851.995
112.5832338866631,907597851.995,907597971.995
118.7277886151769,907597971.995,907598091.995
118.7475773339999,907598091.995,907598211.995
118.7586162301216,907598211.995,907598331.995
118.7639591842038,907598331.995,907598451.995
114.7832645533183,907598451.995,907598571.995
118.7690721612835,907598571.995,907598691.995
118.7668472674915,907598691.995,907598811.995
118.7624188731171,907598811.995,907598931.995
118.751625998905,907598931.995,907599051.995
118.72602367539,907599051.995,907599171.995
118.6774236516214,907599171.995,907599291.995
23.74388062293569,907599291.995,907599411.995
