expt,t0,t1
109.8282725203783,859558761.995,859558881.995
118.909277908295,859558881.995,859559001.995
118.9697511633574,859559001.995,859559121.995
119.0010333840048,859559121.995,859559241.995
119.0245231280778,859559241.995,859559361.995
119.0390544656567,859559361.995,859559481.995
119.0337008149697,859559481.995,859559601.995
119.0330804118931,859559601.995,859559721.995
119.0205012046846,859559721.995,859559841.995
118.9977976610621,859559841.995,859559961.995
118.9556423416669,859559961.995,859560081.995
118.8945486835279,859560081.995,859560201.995
117.784543337558,859560201.995,859560321.995
4.933259202040866,859560321.995,859560441.995
