expt,t0,t1
96.75051480906548,793284903.995,793285023.995
103.2609351945237,793285023.995,793285143.995
99.5546703313566,793285143.995,793285263.995
103.7510089907612,793285263.995,793285383.995
103.9330076077422,793285383.995,793285503.995
99.99119227172363,793285503.995,793285623.995
104.0187288606316,793285623.995,793285743.995
100.0336193938682,793285743.995,793285863.995
95.9876954667272,793285863.995,793285983.995
103.9243994509271,793285983.995,793286103.995
103.7833078760775,793286103.995,793286223.995
99.54941198049634,793286223.995,793286343.995
94.22412978776276,793286343.995,793286463.995
102.2883485738114,793286463.995,793286583.995
12.37350379365697,793286583.995,793286703.995
