expt,t0,t1
99.80899593438508,777591534.995,777591654.995
106.0735223530652,777591654.995,777591774.995
106.2601600290493,777591774.995,777591894.995
106.381957847584,777591894.995,777592014.995
106.4491847936467,777592014.995,777592134.995
106.5405247126587,777592134.995,777592254.995
106.572609660788,777592254.995,777592374.995
106.5927366461472,777592374.995,777592494.995
102.5771129806015,777592494.995,777592614.995
106.5385711283455,777592614.995,777592734.995
106.4724983171076,777592734.995,777592854.995
106.3811189886137,777592854.995,777592974.995
106.2135723916095,777592974.995,777593094.995
106.0040096570567,777593094.995,777593214.995
29.62970178213462,777593214.995,777593334.995
