expt,t0,t1
95.14412983178997,886022094.995,886022214.995
104.4142255304217,886022214.995,886022334.995
100.6220243132247,886022334.995,886022454.995
104.7368371785445,886022454.995,886022574.995
104.8290778857124,886022574.995,886022694.995
100.8660039492137,886022694.995,886022814.995
104.9062078715645,886022814.995,886022934.995
104.9041247989539,886022934.995,886023054.995
100.8900324732733,886023054.995,886023174.995
95.87828844769025,886023174.995,886023294.995
104.809665900952,886023294.995,886023414.995
104.7007549829732,886023414.995,886023534.995
104.5625740798525,886023534.995,886023654.995
100.3098348220343,886023654.995,886023774.995
15.34564691993463,886023774.995,886023894.995
