expt,t0,t1
110.0315614940159,917530418.995,917530538.995
115.069763750451,917530538.995,917530658.995
119.0880128256851,917530658.995,917530778.995
119.1029559825476,917530778.995,917530898.995
119.1147382927008,917530898.995,917531018.995
119.1174926684288,917531018.995,917531138.995
119.1168187823284,917531138.995,917531258.995
115.0498672622355,917531258.995,917531378.995
118.373278864111,917531378.995,917531498.995
107.7429412583312,917531498.995,917531618.995
119.099736304512,917531618.995,917531738.995
119.0750859788216,917531738.995,917531858.995
119.0444081163436,917531858.995,917531978.995
118.9919198767414,917531978.995,917532098.995
29.71100046734313,917532098.995,917532218.995
