expt,t0,t1
102.2136442867326,793379577.995,793379697.995
108.5296394886726,793379697.995,793379817.995
108.7577303096077,793379817.995,793379937.995
108.9024194071551,793379937.995,793380057.995
109.0421372800669,793380057.995,793380177.995
109.0908079901173,793380177.995,793380297.995
109.1122185985987,793380297.995,793380417.995
109.1283652262939,793380417.995,793380537.995
109.0818507778917,793380537.995,793380657.995
109.0113978842455,793380657.995,793380777.995
108.8848878176702,793380777.995,793380897.995
108.709115898817,793380897.995,793381017.995
108.4450104414223,793381017.995,793381137.995
108.0879661660388,793381137.995,793381257.995
4.185844523994173,793381257.995,793381377.995
