expt,t0,t1
110.3965582193935,903296754.99,903296874.99
118.4300325765206,903296874.99,903296994.99
118.4596782166383,903296994.99,903297114.99
118.4695190930259,903297114.99,903297234.99
118.4754450120681,903297234.99,903297354.99
118.4801568664688,903297354.99,903297474.99
118.4779373209793,903297474.99,903297594.99
118.4747871708747,903297594.99,903297714.99
118.4695511828402,903297714.99,903297834.99
118.4667647172979,903297834.99,903297954.99
118.4455907881574,903297954.99,903298074.99
118.4142711293933,903298074.99,903298194.99
93.65703859292323,903298194.99,903298314.99
