expt,t0,t1
109.6156721522891,876301826.995,876301946.995
114.659976821745,876301946.995,876302066.995
118.6742948947264,876302066.995,876302186.995
118.7023467407335,876302186.995,876302306.995
118.7146638811252,876302306.995,876302426.995
118.7233013894763,876302426.995,876302546.995
118.7171027070126,876302546.995,876302666.995
118.7200924080456,876302666.995,876302786.995
118.7200228801146,876302786.995,876302906.995
118.7118132359543,876302906.995,876303026.995
118.6958325084291,876303026.995,876303146.995
118.6772952923642,876303146.995,876303266.995
118.6504575109984,876303266.995,876303386.995
118.6049595026129,876303386.995,876303506.995
16.73933899165704,876303506.995,876303626.995
