id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8
1,1543.5566604552855,43.821131886333994,0.4286947688468495,0.6223300406129376,0.05624698926248329,49,0.0,0.007120250312338593,1.0496208827938975,-0.05258115662225677,1543.5566604552855,43.821131886333994,665.7708958677761,0.0,513.683867500535,62.860176758807015,-6.05108196159389,53.3546380501256,57.08838939889735,92.19954002833924,62.03923273878838,88.96688886935738,96.29361941121364,75.784210058735,70.37475275941071,69.66962455290877
2,1530.0668130338734,50.25588733734547,0.5826217863482802,-0.14567652586752464,-0.41124323096195764,49,0.0,0.00865174646782701,1.0185568581886049,-0.019963193326548903,1530.0668130338734,50.25588733734547,750.0837708703832,0.0,579.5445503642386,62.865828527129224,-6.0484008800529825,105.0279923534858,76.30736286883078,79.67814238168225,84.61927468495283,74.58915385814682,98.84712123135688,85.89677389669585,73.46436596647004,71.65358362876208
3,1724.3911995853975,65.92227532411236,0.7206211641776586,0.37871505674510236,-0.3114282311803724,49,0.0,0.010363399897917576,1.2214577990945992,-0.21719616714603046,1724.3911995853975,65.92227532411236,657.6257518443483,44.542548316744586,500.3039673482441,62.78441252761618,-6.0418723748258625,119.36957752996588,57.4369920165433,60.975523422509056,55.77869399713937,74.63357042747349,76.56180475238577,52.81743882825935,92.16989138989476,67.88225948017741
4,1727.5295922634973,65.79350403925466,0.33237759335057504,-0.30221125722763537,0.07303904040005922,49,0.0,0.006703860496752507,1.1951729635057715,-0.19357690057535445,1727.5295922634973,65.79350403925466,686.9721836354718,47.27670221195165,500.6605964178183,62.783097637926005,-6.041925896559555,109.94551875611191,58.151280539373204,80.37046655978052,59.700292321419056,80.44351176772724,81.95182384701289,53.106710170205496,97.21859031221578,66.08398936162564
5,1507.7114973791677,69.51777047486055,0.6897012454428287,-0.010447404912832622,-0.3637137653568431,49,0.0,0.010956755582034107,1.007557114687169,-0.008174185148052413,1507.7114973791677,69.51777047486055,1073.1277369985382,0.0,832.8611791133844,62.8751942709659,-6.040375518869229,131.7396218075028,116.22129586234175,125.06061016542799,153.8209232178071,121.23868712447593,107.7101273475125,109.16522463763522,128.48424297059637,79.68700386523855
6,1455.8981137038954,72.21253906341325,0.4492658207394173,0.16364894525226348,-0.1457535481353528,49,0.0,0.012527417086302804,1.1566588835039662,-0.15801324427892477,1455.8981137038954,72.21253906341325,1543.5745377320331,4.825839322574803,1219.4478366637532,62.89690223753761,-6.039250866518368,184.32739870335223,193.01666173618383,208.29443206764392,216.2838536892694,165.45062993754016,165.2836115778012,160.14155713033807,160.8718878838672,89.90450500603706
7,1655.733509156383,73.85732868630261,0.42962409739676233,-0.07773446866255852,0.29357538598336963,49,0.0,0.010627211452084798,1.3189367683383273,-0.30055993841102574,1655.733509156383,73.85732868630261,1115.2630183197355,0.0,834.400805066249,62.813178015791166,-6.038568484318347,142.10340903493426,115.72937295014427,132.42359441839295,148.14634158876578,107.64676792723586,138.83039619132745,113.85807111122588,97.96128838737496,118.56377671033422
8,1682.6037654438335,76.30077893623036,0.205783674505754,-0.4378808702901646,0.12152836098594993,49,0.0,0.00847428571037897,1.2163204112385821,-0.21261998689557848,1682.6037654438335,76.30077893623036,1135.4490229600328,0.0,850.767971283897,62.80192036071185,-6.037549914137418,139.59248429883394,149.33081418176863,127.58763723823483,109.28522446589565,132.5428931002981,111.16764360564525,100.41307086450402,140.5743054033033,124.95494980154916
9,1834.4189865924377,78.06831970717047,0.38610972337590765,0.028797162712740437,-0.327506854838458,49,0.0,0.006853015706733061,1.300996795902443,-0.28569056745392346,1834.4189865924377,78.06831970717047,521.262202476486,162.853294662514,462.17762769807996,62.738315307532254,-6.036805843311235,25.91162622808272,20.06014312935749,39.909791959344,121.68203289546167,61.03438042053406,60.39541745982737,77.76366748175563,62.6000808078786,51.90506209424437
10,1658.6891230949186,81.0950305008069,0.6528584847915465,-0.41997758882597,0.38100302063349417,49,0.0,0.011384953133750285,1.0862874203864414,-0.08986187568421004,1658.6891230949186,81.0950305008069,1163.0001881914764,0.0,935.9697755657248,62.81193983661139,-6.035553091679072,148.25579004534237,142.17945666970743,130.97595439258043,129.03056511774238,131.91632151162983,134.78011308724552,127.56450737139451,123.29514658656225,95.00233340927143
