expt,t0,t1
98.39730373725209,906106892.995,906107012.995
107.6606829341961,906107012.995,906107132.995
107.8170597580667,906107132.995,906107252.995
107.9399948216482,906107252.995,906107372.995
108.0240890259309,906107372.995,906107492.995
108.0946545180966,906107492.995,906107612.995
108.11740504896,906107612.995,906107732.995
108.1020860203831,906107732.995,906107852.995
108.0886642768596,906107852.995,906107972.995
108.0424088050522,906107972.995,906108092.995
92.46489906038576,906108092.995,906108212.995
