expt,t0,t1
109.8158965486604,874248847.995,874248967.995
118.8473713081936,874248967.995,874249087.995
118.8694918868562,874249087.995,874249207.995
118.8808623777258,874249207.995,874249327.995
118.8855367940099,874249327.995,874249447.995
118.8941529091515,874249447.995,874249567.995
118.8977630132611,874249567.995,874249687.995
114.9738868719435,874249687.995,874249807.995
118.8975490811657,874249807.995,874249927.995
118.8980090351707,874249927.995,874250047.995
118.8908316133706,874250047.995,874250167.995
118.879001168496,874250167.995,874250287.995
118.8659887487943,874250287.995,874250407.995
118.8367763211698,874250407.995,874250527.995
34.620977841606,874250527.995,874250647.995
