expt,t0,t1
101.8045798824767,838023075.995,838023195.995
117.9961943319913,838023195.995,838023315.995
113.9802376676675,838023315.995,838023435.995
117.9901347053895,838023435.995,838023555.995
117.9780528903028,838023555.995,838023675.995
117.9608901879507,838023675.995,838023795.995
117.919590596937,838023795.995,838023915.995
117.854865441479,838023915.995,838024035.995
113.7219392739826,838024035.995,838024155.995
117.635675964852,838024155.995,838024275.995
52.80262005132924,838024275.995,838024395.995
