expt,t0,t1
109.3326667316095,894842926.995,894843046.995
118.4298453859372,894843046.995,894843166.995
118.4995391143105,894843166.995,894843286.995
118.5436091259594,894843286.995,894843406.995
118.5690991351243,894843406.995,894843526.995
118.5753299074023,894843526.995,894843646.995
118.5756989402669,894843646.995,894843766.995
118.5640770791852,894843766.995,894843886.995
118.5322279384851,894843886.995,894844006.995
118.4920194011578,894844006.995,894844126.995
100.6514243379434,894844126.995,894844246.995
