id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11,aperture_sum_12,aperture_sum_13,aperture_sum_14
1,1885.0443132375508,88.78603542611255,0.4071585843918486,0.3956333962862846,0.4355733328851194,49,0.0,0.08452999660304127,10.534037014830583,-2.556487100154383,1885.0443132375508,88.78603542611255,5146.2684540441,52.7259306641763,3564.695762125803,306.30270478475603,-44.393709404504285,365.97000147431237,403.05395206206754,396.9225572126238,334.4149382282731,355.05849610492754,336.1646661556049,331.98581267180396,402.21420924838117,375.63912993369786,402.65241320677785,326.67431963323304,300.8613368473716,367.9516066937233,371.46075732565976,75.24425724564115
2,1000.1369838237788,123.26310674590965,0.3370349607855095,0.21098636430319556,0.08324430386838229,49,0.0,0.26678986621991657,69.57133104951804,-4.606075781066647,1000.1369838237788,123.26310674590965,20295.49857326234,0.0,43.17216238647976,306.81859029990164,-44.378931435734906,0.0,0.0,2194.064200539406,0.0,0.0,977.9489800438791,4004.066157703489,2322.149222621508,2847.3979580680275,2451.4095360291685,0.6059367157351757,1188.1075417985842,673.9404733336141,1850.1350298103341,1785.6735365985933
3,957.9095733649308,156.77116776087752,0.8949602177036156,-0.48318836234682516,-0.41729030745882395,49,0.0,0.419508901343182,51.395329737933615,-4.277309141788021,957.9095733649308,156.77116776087752,37212.74063316605,0.0,69.46934437022136,306.8431171584129,-44.364893810170955,3106.0177371017394,2975.8090887216877,639.9400413680349,19135.206444779986,203.35130684803576,121.50043321871782,4535.891271360666,948.3515485443553,1530.8991427543997,134.800525006103,2737.9546706998067,211.97442665089966,922.9057383764883,4.512377724355727,3.625880010771676
4,919.0357339269265,163.2919147639775,0.40049427558839296,-0.0754404180711922,0.46353625949387955,49,0.0,0.2557433795142775,62.061956728337286,-4.482063660432761,919.0357339269265,163.2919147639775,52463.51795573004,0.0,71.07735167454625,306.86575378134785,-44.36210093422408,11943.799238350832,0.0,13694.600051945215,1065.891894775457,7164.6406327262075,2048.7876607424273,4738.987038855816,3639.0692387532235,1591.5820129265553,137.4572056552241,1007.8822421404043,278.960010031088,113.6385767819654,3124.500291235282,1913.721860810343
5,1046.9172330257525,164.14050664073233,0.5487509973303089,-0.43345851316861694,-0.7310020695033677,49,0.0,0.2677374737946595,49.13595912147361,-4.228498594472603,1046.9172330257525,164.14050664073233,9637.217893879206,0.0,143.92546176746328,306.7912282414414,-44.36198138470577,1233.8725849103494,24.817243878051528,46.66049131535016,65.35348064742814,34.37633569078536,35.90002172254068,2371.054134836766,18.97558532985315,2788.791254466688,147.49913891648336,744.890005949166,544.5214593067354,1564.7267298136137,12.845081501297276,2.9343455940976373
6,890.4140798291596,176.21719151927581,0.3806523708906641,-0.67730018451163,-0.0314449371375465,49,0.0,0.5668372566554666,121.45654395336011,-5.2110522977761065,890.4140798291596,176.21719151927581,51032.83652298947,0.0,40.57201672032494,306.88239539957175,-44.35665711925135,5950.547438026379,6625.663414403513,11098.82846536926,1287.25733450606,6888.842274106438,644.8903090233105,7533.130100352948,884.070500016249,4789.314776914413,105.60017444695485,971.7900939774629,4156.22756804409,93.33113412245734,2.178164395735878,1.1647752841946293
7,2178.0176497607804,178.39563268857762,0.21536586891852658,0.17701125484593133,-0.3111066053419689,49,0.0,0.0059801974154712655,1.980070297968271,-0.7417015229742225,2178.0176497607804,178.39563268857762,546.142955471616,29.544849964033787,135.63193074532694,306.1320924124184,-44.35600238397875,34.86436784956051,110.28156402702925,17.635974628637754,6.426182546664779,26.484057819659018,15.197472179179357,5.985072395970509,48.065371135165535,7.627563979431491,11.653598990820239,67.13649760745778,7.859642841856123,5.473134522863339,178.4463196905937,3.006135256726604
8,935.452819695894,191.7181219044772,0.33361787028193346,0.00461659145047385,0.12227278062089154,49,0.0,0.36484197601412477,101.87356005174415,-5.020153707965141,935.452819695894,191.7181219044772,56771.30332731541,0.0,120.33457140995132,306.8561092159178,-44.35029096693165,22896.519754986177,347.5186224171559,9746.52786446738,33.59974396867222,91.73272784829338,8836.754562111495,917.2084619966369,3319.1353388571483,2540.8163789027935,639.2459823124506,1314.663837339322,1448.4271969945087,3924.031203262526,712.4194264544167,2.7022253964301717
9,2113.147878649455,211.71274046209888,0.40133304601379294,0.012556754280132969,-0.08979640893781021,49,0.0,0.007276363607236162,1.2959550652864127,-0.2814748587043502,2113.147878649455,211.71274046209888,336.13904392786276,0.0,224.60373395744526,306.16996192490166,-44.34222663997651,18.39252987970927,19.878539919569146,30.303330778727954,24.90219139753142,22.55574128875248,33.4074331290689,25.90843945969351,10.264928688108142,21.018472116353806,17.600873754186956,25.8640504908576,28.421721692800897,24.326406186705633,23.108092536516292,10.186292609280748
10,892.054797563702,228.15441639490948,0.34554608844284046,0.4647215148175605,0.8092666310289913,49,0.0,0.43818015228109114,107.30519525458986,-5.076551872850109,892.054797563702,228.15441639490948,105340.31834814875,0.0,144.79132250684296,306.88128858979644,-44.33502284974724,132.78773246855687,3833.088013429394,4686.662656666195,4028.418597733373,712.4925463178963,10.96095489381829,11317.788538961346,15424.20044674482,4179.615972233291,10937.276506588067,23120.027756150404,10084.598521489652,2898.523372452327,13969.425832971467,4.450899048138366
