expt,t0,t1
99.74070107207316,909496486.995,909496606.995
107.9870047035362,909496606.995,909496726.995
108.1381851057323,909496726.995,909496846.995
108.2573312291328,909496846.995,909496966.995
108.3260332158009,909496966.995,909497086.995
108.3713935293784,909497086.995,909497206.995
108.3784253069206,909497206.995,909497326.995
104.3825289019899,909497326.995,909497446.995
108.3538900895233,909497446.995,909497566.995
108.3217882516161,909497566.995,909497686.995
108.2309381361639,909497686.995,909497806.995
108.1449353869758,909497806.995,909497926.995
107.9722092580749,909497926.995,909498046.995
107.7534078149978,909498046.995,909498166.995
0.6853034068312983,909498166.995,909498286.995
