expt,t0,t1
65.59797722804096,878372549.995,878372669.995
115.1615451560089,878372669.995,878372789.995
119.2852207795114,878372789.995,878372909.995
119.2893336240451,878372909.995,878373029.995
119.2952809362968,878373029.995,878373149.995
119.302265819211,878373149.995,878373269.995
119.2918259329564,878373269.995,878373389.995
113.3745054753664,878373389.995,878373509.995
119.2820545844997,878373509.995,878373629.995
119.2609073968711,878373629.995,878373749.995
115.3397782888042,878373749.995,878373869.995
119.0753640905455,878373869.995,878373989.995
14.84257873511044,878373989.995,878374109.995
