expt,t0,t1
109.9389288967151,848429841.995,848429961.995
118.9911336762909,848429961.995,848430081.995
119.0305399682604,848430081.995,848430201.995
119.0553079566034,848430201.995,848430321.995
114.9534226520116,848430321.995,848430441.995
119.0818569296404,848430441.995,848430561.995
114.9979532934823,848430561.995,848430681.995
119.0793432275197,848430681.995,848430801.995
119.0675930071808,848430801.995,848430921.995
114.9794729062497,848430921.995,848431041.995
114.9978177109569,848431041.995,848431161.995
79.37417589974999,848431161.995,848431281.995
