expt,t0,t1
110.119637337685,873817067.995,873817187.995
119.147673138785,873817187.995,873817307.995
119.1598940097337,873817307.995,873817427.995
119.1757035915825,873817427.995,873817547.995
119.1779873167007,873817547.995,873817667.995
119.1861434778372,873817667.995,873817787.995
119.182886361685,873817787.995,873817907.995
119.1863520616302,873817907.995,873818027.995
119.1815706792984,873818027.995,873818147.995
119.1768320833857,873818147.995,873818267.995
119.1634452825171,873818267.995,873818387.995
119.1512778945922,873818387.995,873818507.995
119.1289915185557,873818507.995,873818627.995
109.1290429907669,873818627.995,873818747.995
