expt,t0,t1
95.89787767176705,916329612.995,916329732.995
99.43973080791811,916329732.995,916329852.995
86.19535910531123,916329852.995,916329972.995
85.24611583825552,916329972.995,916330092.995
85.20074617248957,916330092.995,916330212.995
85.44976275234876,916330212.995,916330332.995
98.43046473403054,916330332.995,916330452.995
98.98442911340967,916330452.995,916330572.995
57.45355803622915,916330572.995,916330692.995
61.60475202713376,916330692.995,916330812.995
83.18378122979762,916330812.995,916330932.995
84.24748299285332,916330932.995,916331052.995
93.67915106245655,916331052.995,916331172.995
111.5661914427578,916331172.995,916331292.995
30.42866157364889,916331292.995,916331412.995
