expt,t0,t1
111.5802304315482,781976385.995,781976505.995
118.5425073756682,781976505.995,781976625.995
118.5844434146656,781976625.995,781976745.995
118.6118106779675,781976745.995,781976865.995
118.6366535425438,781976865.995,781976985.995
118.6506340049771,781976985.995,781977105.995
118.6621275068016,781977105.995,781977225.995
118.6694118946493,781977225.995,781977345.995
118.6702890162404,781977345.995,781977465.995
118.669936028283,781977465.995,781977585.995
118.6624109668279,781977585.995,781977705.995
118.6435421560152,781977705.995,781977825.995
118.6153191643318,781977825.995,781977945.995
118.585101255859,781977945.995,781978065.995
4.898773348265141,781978065.995,781978185.995
