expt,t0,t1
110.0104838343183,894257029.995,894257149.995
119.0595652053015,894257149.995,894257269.995
119.0853172812832,894257269.995,894257389.995
119.0921256702188,894257389.995,894257509.995
119.1131017121711,894257509.995,894257629.995
119.1194929335207,894257629.995,894257749.995
119.1219798941295,894257749.995,894257869.995
119.1184018798342,894257869.995,894257989.995
119.1124866573969,894257989.995,894258109.995
119.0989501040615,894258109.995,894258229.995
119.0849429001163,894258229.995,894258349.995
119.0598272721184,894258349.995,894258469.995
119.0146822516902,894258469.995,894258589.995
53.49693131859207,894258589.995,894258709.995
