expt,t0,t1
8.259076752470758,922641678.995,922641798.995
92.35609015771318,922641798.995,922641918.995
86.25483058786273,922641918.995,922642038.995
71.97540341647915,922642038.995,922642158.995
72.476769903579,922642158.995,922642278.995
74.40724718503503,922642278.995,922642398.995
94.06631654704152,922642398.995,922642518.995
103.8233998294206,922642518.995,922642638.995
77.50104785891523,922642638.995,922642758.995
74.70365775895333,922642758.995,922642878.995
77.67398616403095,922642878.995,922642998.995
71.18766699400258,922642998.995,922643118.995
88.6659248014946,922643118.995,922643238.995
93.22944805975897,922643238.995,922643358.995
33.4573617633935,922643358.995,922643478.995
