expt,t0,t1
112.2630024230587,775141410.995,775141530.995
118.340266669298,775141530.995,775141650.995
118.4021518761899,775141650.995,775141770.995
118.433583849304,775141770.995,775141890.995
118.4689093865541,775141890.995,775142010.995
118.4891045763582,775142010.995,775142130.995
118.4980255447357,775142130.995,775142250.995
118.4912652905216,775142250.995,775142370.995
118.4870722214521,775142370.995,775142490.995
118.4669519078813,775142490.995,775142610.995
118.43608685482,775142610.995,775142730.995
114.3724233332258,775142730.995,775142850.995
118.3128138331579,775142850.995,775142970.995
116.2377410559004,775142970.995,775143090.995
