expt,t0,t1
111.6843301474612,745307299.995,745307419.995
117.7111565564055,745307419.995,745307539.995
117.7485732798879,745307539.995,745307659.995
117.7665542725049,745307659.995,745307779.995
117.7737156493978,745307779.995,745307899.995
117.7544778057205,745307899.995,745308019.995
117.7336889543517,745308019.995,745308139.995
117.6838427761275,745308139.995,745308259.995
117.6175773095826,745308259.995,745308379.995
113.5637212478847,745308379.995,745308499.995
117.4143043808522,745308499.995,745308619.995
78.13722038008034,745308619.995,745308739.995
