expt,t0,t1
111.5594915815478,781479392.995,781479512.995
118.5767204660223,781479512.995,781479632.995
114.5845416866024,781479632.995,781479752.995
118.6060131181826,781479752.995,781479872.995
118.624042245521,781479872.995,781479992.995
118.6229191020202,781479992.995,781480112.995
118.6274544624424,781480112.995,781480232.995
118.6210739376976,781480232.995,781480352.995
118.631594048488,781480352.995,781480472.995
114.610137994317,781480472.995,781480592.995
114.5992548664624,781480592.995,781480712.995
118.6137467634307,781480712.995,781480832.995
118.5958727368615,781480832.995,781480952.995
118.5141211290746,781480952.995,781481072.995
22.79005399658331,781481072.995,781481192.995
