expt,t0,t1
97.86549787684213,762926863.995,762926983.995
105.2030794981314,762926983.995,762927103.995
105.4479869079527,762927103.995,762927223.995
105.5920173041611,762927223.995,762927343.995
105.6362122230617,762927343.995,762927463.995
101.8279387311607,762927463.995,762927583.995
105.8991128762979,762927583.995,762927703.995
105.9259282137149,762927703.995,762927823.995
105.929463807227,762927823.995,762927943.995
105.8987919705173,762927943.995,762928063.995
97.80840226706269,762928063.995,762928183.995
105.7062428722598,762928183.995,762928303.995
105.4910276920286,762928303.995,762928423.995
55.01897127802528,762928423.995,762928543.995
