expt,t0,t1
82.68663316176605,860026291.995,860026411.995
109.0491634276832,860026411.995,860026531.995
109.2801086210875,860026531.995,860026651.995
105.3828647100647,860026651.995,860026771.995
109.5595837763928,860026771.995,860026891.995
105.6009349617101,860026891.995,860027011.995
109.6590307888083,860027011.995,860027131.995
109.6498258598398,860027131.995,860027251.995
105.5925013326002,860027251.995,860027371.995
109.4897501746038,860027371.995,860027491.995
109.3536129346119,860027491.995,860027611.995
105.0909762669304,860027611.995,860027731.995
58.74905315994752,860027731.995,860027851.995
