expt,t0,t1
91.53954062952265,908171467.995,908171587.995
95.69581470434775,908171587.995,908171707.995
60.84752491316353,908171707.995,908171827.995
78.24603136964167,908171827.995,908171947.995
86.35545631807176,908171947.995,908172067.995
62.24092239754971,908172067.995,908172187.995
83.89940466208049,908172187.995,908172307.995
90.43307970391571,908172307.995,908172427.995
105.0018856307309,908172427.995,908172547.995
86.52746267525787,908172547.995,908172667.995
79.99978842869812,908172667.995,908172787.995
79.13937459261558,908172787.995,908172907.995
82.84594783145803,908172907.995,908173027.995
98.10730347656947,908173027.995,908173147.995
