expt,t0,t1
91.33002951169996,931030497.995,931030617.995
100.6023771807215,931030617.995,931030737.995
100.7598743598611,931030737.995,931030857.995
100.8451058091906,931030857.995,931030977.995
100.9583011008361,931030977.995,931031097.995
101.0040780289356,931031097.995,931031217.995
100.9923903026123,931031217.995,931031337.995
101.0228763517648,931031337.995,931031457.995
100.9858483286298,931031457.995,931031577.995
100.9195728400567,931031577.995,931031697.995
100.8308508366229,931031697.995,931031817.995
100.6716309001351,931031817.995,931031937.995
87.59488618113184,931031937.995,931032057.995
