expt,t0,t1
100.7867877339379,781568138.995,781568258.995
107.1456347863353,781568258.995,781568378.995
107.3785617136826,781568378.995,781568498.995
107.5277322323058,781568498.995,781568618.995
107.6325276743971,781568618.995,781568738.995
103.7160470052642,781568738.995,781568858.995
105.7845744642271,781568858.995,781568978.995
103.8076684205749,781568978.995,781569098.995
107.8000967911052,781569098.995,781569218.995
107.7498778514118,781569218.995,781569338.995
107.693741859519,781569338.995,781569458.995
107.5968789831259,781569458.995,781569578.995
103.4252050294161,781569578.995,781569698.995
107.2132220476604,781569698.995,781569818.995
28.21201628554001,781569818.995,781569938.995
