expt,t0,t1
108.0315602981451,866569916.99,866570036.99
116.065114879808,866570036.99,866570156.99
116.0889308703265,866570156.99,866570276.99
116.1003922823366,866570276.99,866570396.99
116.106976042572,866570396.99,866570516.99
112.1141641609769,866570516.99,866570636.99
116.1162553472092,866570636.99,866570756.99
116.1303427756902,866570756.99,866570876.99
116.1025102100809,866570876.99,866570996.99
116.0855346983123,866570996.99,866571116.99
116.0669707407354,866571116.99,866571236.99
48.28853053783816,866571236.99,866571356.99
