expt,t0,t1
109.8632290247639,824485414.995,824485534.995
118.9311043303265,824485534.995,824485654.995
118.9710508008368,824485654.995,824485774.995
119.0019800335268,824485774.995,824485894.995
119.0184688497785,824485894.995,824486014.995
119.0360433714142,824486014.995,824486134.995
119.0416323474061,824486134.995,824486254.995
119.0347276890276,824486254.995,824486374.995
119.023079086434,824486374.995,824486494.995
119.0142009044756,824486494.995,824486614.995
118.9811965304604,824486614.995,824486734.995
118.9487804697075,824486734.995,824486854.995
118.8983780680353,824486854.995,824486974.995
108.8794536441767,824486974.995,824487094.995
