id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7
1,1363.6037956545658,256.0112881387544,0.6308039661532572,0.5528484824193213,0.2627271959638529,49,0.0,0.023792900499730756,2.0935137250052396,-0.8021895311413265,1363.6037956545658,256.0112881387544,1243.076362553813,0.0,0.0,161.11578264288886,58.902573018800304,141.98757527579426,171.47356373607803,164.8359441140954,204.22060960174315,184.65289246924425,162.23949841505868,162.1231792533372,51.54309968846202
2,1896.0862715279895,313.2136511001624,0.9484340011584693,-0.02984157552422637,0.30429434441245706,49,0.0,0.04903110539695663,5.104499796406692,-1.7698829770740683,1896.0862715279895,313.2136511001624,410.6195388601244,0.0,0.0,160.68607381332288,58.92632645720856,50.83303632044779,49.542823405261856,70.79711447737367,41.37624277344753,61.95169470387864,54.787165297486396,63.90706435925708,17.42439752297146
3,2016.9769500086347,340.0828238199126,0.6281711176322285,0.14740490502744646,0.31298118975469913,49,0.0,0.031271892972885,4.395721324972268,-1.607575379269968,2016.9769500086347,340.0828238199126,346.76737369371176,0.0,0.0,160.58837830126058,58.93730439163488,42.479998839682544,41.86316519259394,48.50381999904673,36.33712406970905,47.31777314619902,53.12482704402923,67.90260757741774,9.238057825033541
4,1786.8461043571292,363.4506590964915,0.6179215240903626,0.8533727807529975,-0.13747565649852758,49,0.0,0.011942037288767877,1.4756505845518273,-0.42245883550996244,1786.8461043571292,363.4506590964915,296.44213655612606,0.0,0.0,160.77416454873836,58.947389055456874,31.714289344550295,44.597739759496136,30.383600978896776,45.77677453539741,49.38250490649448,44.169217302853326,38.44057840739478,11.977431321042877
5,2115.905897543773,412.4153447957889,0.4052333202675488,-0.46525571139098315,-0.8239307198044038,49,0.0,0.010264814313315315,1.1963770006311643,-0.1946701387087531,2115.905897543773,412.4153447957889,452.8922747918481,0.0,0.0,160.50813012396122,58.967207895627645,31.3326670185447,71.32300762934463,59.63217461468571,66.37832656962294,64.02179970997963,64.88581062651278,77.24910159550979,18.06938702764791
6,2245.1440682710418,419.4781515908966,0.6099290696385166,-0.4277166361861474,0.4513570060049781,49,0.0,0.009547870855729704,1.3170648635886568,-0.2990179096993623,2245.1440682710418,419.4781515908966,158.78025528807277,0.0,62.87702540548639,160.40363988885633,58.96977289487445,20.86430608297925,21.97532923345416,26.991431212319398,25.567361907785234,15.310808980324403,26.470492177177867,11.201467322758127,10.399058371274329
7,1284.5430880579572,484.1834812142616,0.4305990440059705,0.01873298805526944,-0.01939182922869536,49,0.0,0.007046345070149288,1.2692551763536828,-0.2588723581160831,1284.5430880579572,484.1834812142616,128.28927267221303,0.0,0.0,161.18026589548774,58.9975264067584,3.8714778278573707,6.00618359816557,17.91624481076977,21.2472419154543,32.35797942994164,21.391391938168468,18.53676929396753,6.961983857888383
8,1029.7586567644457,525.9758287461257,0.263926847076953,0.19978593858411783,0.157646931784118,49,0.0,0.003744884766529648,1.0212488705347635,-0.022828973065889806,1029.7586567644457,525.9758287461257,80.34688814573943,8.543110421586658,0.0,161.38659327098858,59.01436867708677,12.192198497500563,8.94536232324511,10.643253812757813,12.974495347095026,8.84747013282256,9.807632828627037,12.294065660381357,4.6424095433099675
9,495.54509825260163,552.5501460770556,0.9856254568471553,-0.7517677948919543,0.20755989908827813,49,0.0,0.011385883619026559,1.144239280789158,-0.14629213164079566,495.54509825260163,552.5501460770556,130.4056378327187,0.0,113.87251757825861,161.81917708296996,59.023181185327196,5.190318483742693,18.116784594272566,16.865181079042312,14.87656026942999,30.337456807518016,19.189649154161167,16.534223524485387,9.295463920066556
10,589.6781438156756,589.8236229955439,0.6682148180216939,0.08537824549924761,0.06567816097842538,49,0.0,0.00837029647817282,1.1541241973825758,-0.15563136636388278,589.6781438156756,589.8236229955439,116.31334754636413,0.0,0.0,161.7433557168455,59.039211926257124,11.025137160654651,21.067515285691627,10.15813550132942,17.921129177357948,19.954754861758293,16.446873652964715,14.361941731543357,5.377860175064116
11,763.0938520547322,591.249833140073,0.8071750500968948,0.5384399769610116,0.09382943554887316,49,0.0,0.010788451431910043,1.1513787764190435,-0.1530455494031226,763.0938520547322,591.249833140073,183.26773792728454,0.0,0.0,161.6029311730748,59.0406154489933,23.5282177465419,25.92847718456045,28.57901939593253,29.02274887993997,22.683895706064625,26.88958104436953,24.725129212776643,1.9106687570989167
12,1485.4206489103647,597.0923725056902,0.5677285585135728,-0.059706538713530315,0.18864268853714916,49,0.0,0.014613524710038866,2.2769213997743427,-0.8933700971423141,1485.4206489103647,597.0923725056902,178.90244595312225,0.0,0.0,161.01790105455424,59.044787204266356,25.25372983335795,19.424185554947286,30.41615845219755,25.230127796166325,21.67172121619393,27.49069909708767,24.358654524714424,5.057169478457093
13,502.5255649884488,627.5263915604309,0.7598074051807567,-0.009146755222840074,-0.03168061729582021,49,0.0,0.012240394595994988,1.5333295661730055,-0.4640887749173564,502.5255649884488,627.5263915604309,147.31154063511855,0.0,0.0,161.81433875861003,59.054454617811864,11.911225102453963,20.423974884856435,21.37597852409729,19.568736693365214,32.75687311787828,18.025140210108237,15.968903723396988,7.280708378962137
14,681.5434842359145,710.1810829522337,0.5071676049669864,-0.17828468295228272,-0.07049071607108191,49,0.0,0.009768009749238088,1.7386278651882998,-0.6005165895810837,681.5434842359145,710.1810829522337,134.32272760373476,4.458754973788298,0.0,161.67005419478875,59.0898018601049,12.790871613424166,17.304438304802247,15.573043932011654,22.93691723268941,17.772874129315127,20.58327539067008,21.414434933826954,5.946872066995136
