expt,t0,t1
107.1468307686812,877094505.995,877094625.995
119.240364567412,877094625.995,877094745.995
119.2639880190447,877094745.995,877094865.995
119.2833274804673,877094865.995,877094985.995
119.2951365321324,877094985.995,877095105.995
119.2985113109371,877095105.995,877095225.995
119.3043035224196,877095225.995,877095345.995
119.3066728203759,877095345.995,877095465.995
119.3027578630304,877095465.995,877095585.995
119.2955269582065,877095585.995,877095705.995
119.2874349766986,877095705.995,877095825.995
119.2672237419873,877095825.995,877095945.995
119.2402789945738,877095945.995,877096065.995
119.1978936981761,877096065.995,877096185.995
10.8484844684108,877096185.995,877096305.995
