expt,t0,t1
112.1238148476752,791480219.995,791480339.995
114.2048797427349,791480339.995,791480459.995
118.2326374321108,791480459.995,791480579.995
108.2323466129694,791480579.995,791480699.995
118.2493080906435,791480699.995,791480819.995
118.2272730848191,791480819.995,791480939.995
114.1997620848508,791480939.995,791481059.995
114.1743068438109,791481059.995,791481179.995
118.0927739764519,791481179.995,791481299.995
118.0148545590111,791481299.995,791481419.995
117.904347935141,791481419.995,791481539.995
7.775797153226069,791481539.995,791481659.995
