expt,t0,t1
100.3725520055905,824260571.995,824260691.995
109.6741133604942,824260691.995,824260811.995
109.885663458916,824260811.995,824260931.995
110.0402893758086,824260931.995,824261051.995
110.1404739085267,824261051.995,824261171.995
110.195827340709,824261171.995,824261291.995
110.2317800479828,824261291.995,824261411.995
110.2310368977542,824261411.995,824261531.995
110.208010500518,824261531.995,824261651.995
110.1422360753567,824261651.995,824261771.995
110.051718125537,824261771.995,824261891.995
109.9017143778697,824261891.995,824262011.995
109.674614423906,824262011.995,824262131.995
109.361804476905,824262131.995,824262251.995
7.997889445331968,824262251.995,824262371.995
