id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8
21,815.0326158747788,993.166630838696,0.41117210749552235,0.05309117866156555,-0.38280699184883527,49,0.0,0.012487162378496433,2.2480035384382147,-0.8794924762316398,815.0326158747788,993.166630838696,346.35620619395536,0.0,0.0,263.1904898875302,60.57389619659528,33.32211473106388,35.666560567929096,42.77127052827503,36.43822707531696,43.28366757837314,43.253367332804324,33.71416606797713,44.891766003469115,33.01506630874674
22,976.5722033217098,1040.4988299053043,0.5114802031112664,0.2440158765923952,-0.13356817020960746,49,0.0,0.04567985525637534,7.421894826871286,-2.176286989545157,976.5722033217098,1040.4988299053043,798.3121309186151,0.0,0.0,263.0538231211077,60.59422823405062,92.56949643792835,85.17534517247515,66.48986904118652,92.53583866007114,100.41677107391988,80.77409630368265,86.25559987707601,99.78564964042792,94.30946471184757
23,543.8932376032128,1046.0753527484997,0.7069182335370654,0.4419671062610538,-0.10192565598189884,49,0.0,0.010096976908864623,1.2398742536884495,-0.2334441046426553,543.8932376032128,1046.0753527484997,249.99142137540247,0.0,0.0,263.4210198109591,60.59459702123645,30.893390891081893,18.312608226990655,24.374184228470483,32.08308300998905,24.994091749343312,29.97803736824237,30.579579067863598,24.67342507376196,34.10302175965914
24,1232.9304801083404,1057.074727985103,0.6737120519457983,-0.011670107191123194,0.02732807300565401,49,0.0,0.011578162092154455,1.6388915497281382,-0.5363755399467671,1232.9304801083404,1057.074727985103,222.90790694682232,0.0,0.0,262.8363452326914,60.60181789917603,28.293334700264683,28.457831282772972,23.655712656573236,26.724094817067005,20.513217228435664,23.042535442080535,24.872707493796828,27.025778717412713,20.32269460841868
25,2437.8278577245455,1073.4457124706937,0.6140158147092157,-0.17943550306190692,0.18349876967194612,49,0.0,0.008032078407202176,1.0118626315576562,-0.012803893893186568,2437.8278577245455,1073.4457124706937,214.34404128130618,0.0,0.0,261.8134867699239,60.60711663350892,28.202915241688984,20.143823396311774,23.332738926892056,21.572054753392592,17.71771668226603,27.195842379724738,26.333814030011574,27.294815717285722,22.550320153732745
26,2645.7266399382556,1133.2019982997622,0.9764330270113414,0.43491705897223326,0.1027075797905577,49,0.0,0.010440550368868266,1.136084153987514,-0.13852625594358534,2645.7266399382556,1133.2019982997622,153.8777073683772,0.0,0.0,261.6363276302178,60.630959213035595,14.937555145482857,15.839765200992872,19.531706004969198,15.62009353951905,11.669922124158811,19.205653317098516,21.28779789774145,20.47614791988981,15.309066218524634
27,2977.4521122964825,1132.5824768811917,0.398407388427025,0.42595158136498984,0.11884990269402326,49,0.0,0.008948989659915158,1.5025017426954266,-0.44203746099238117,2977.4521122964825,1132.5824768811917,291.7115530850358,3.044992302681182,191.26518584939086,261.3545739011292,60.628538274794,31.97667500547731,27.242666544045257,24.62876418137617,26.648820264265538,32.375917812390156,31.816715672804712,36.51570919152003,52.608238592769965,27.898045820386706
28,327.6667008764401,1206.498247133314,0.35095302050215027,-0.15794163337014808,-0.2240188070733275,49,0.0,0.0077647158636004075,1.5914864165412168,-0.5045073405902145,327.6667008764401,1206.498247133314,236.17807033712242,0.0,0.0,263.6067227983033,60.66007331361912,32.28172661163174,33.30780507294678,19.43790922491035,24.683266245625983,28.854295850451358,27.4509530289823,23.610679258064053,23.763087671868064,22.788347372641798
29,265.2061160763902,1246.0411713913077,0.3057882391581091,-0.09743746585967487,-0.3309640850032317,49,0.0,0.008415530758246581,1.7786529684346764,-0.6252280537458664,265.2061160763902,1246.0411713913077,284.46601618285945,0.0,23.860648599163856,263.66040579382195,60.67610712251333,37.50163063594763,38.41969566254759,34.511254996013676,26.460642876866125,30.311869260003057,31.354016132372095,32.5448952063479,26.687344227105562,26.674667185655792
30,1112.173923831704,1244.742402055815,0.5612734627766923,0.9661638127889393,0.2521795841021697,49,0.0,0.011815231688415232,1.475870574677275,-0.42262068509967865,1112.173923831704,1244.742402055815,434.7183544212286,0.0,0.0,262.9398509708824,60.679731948941416,46.81559193625125,42.957331842649296,49.419292273258606,28.411437884431045,72.92867757739225,51.59024967889285,53.05163265101138,44.68506256691222,44.85907801042967
31,2103.693473377728,1335.4301543953177,0.9761482288967128,-0.18568627337060659,0.007486918570961585,49,0.0,0.014643058282332175,1.519338990008782,-0.4541367076412005,2103.693473377728,1335.4301543953177,202.02079657573233,0.0,0.0,262.09568706600635,60.717477495756725,18.701306167958684,21.66039039491229,31.003094906893452,13.10576974013375,24.501083883026446,27.87139906579496,18.547785528195504,23.525797097835436,23.1041697909818
32,2160.9992832538383,1469.009591692706,0.5020106183580054,-0.1537553679494589,0.14076684593819994,49,0.0,0.008305306911412211,1.4723943810781108,-0.4200603785797624,2160.9992832538383,1469.009591692706,168.6055199107817,0.0,0.0,262.04604227844266,60.77296885526579,18.007951306522656,14.499921605167916,11.191895852647693,20.276387683364316,17.071466121290722,19.946148784733463,21.93524594525061,25.097772526315623,20.578730085488722
33,2630.1826117170817,1471.8758132221647,0.7459042396106766,0.16818336606071946,0.44557844636101857,49,0.0,0.008240325354060768,1.0532149988562283,-0.0562925881865579,2630.1826117170817,1471.8758132221647,154.36261751470806,0.0,0.0,261.6456790361534,60.77214284083602,8.871413378638684,13.463048467380903,16.3614339698992,19.1131339323622,15.821095928542888,26.296851990084242,17.858329071501068,19.168693497201584,17.408617279097317
34,2736.241236751727,1488.2871479570686,0.6822142736325976,0.22186712921211518,0.18841874546855342,49,0.0,0.036160574081462345,4.986626610654812,-1.7445171256776402,2736.241236751727,1488.2871479570686,458.5488659550808,0.0,0.0,261.5549848147363,60.778358090991965,32.60629390499635,41.96082938113497,43.46977430297391,54.71569236786014,69.27105740132717,50.127978290238914,56.749978288416784,60.70227273730737,48.94498928082525
