expt,t0,t1
94.75753407496575,847583737.995,847583857.995
104.0010058536635,847583857.995,847583977.995
100.165091909092,847583977.995,847584097.995
104.2709833238498,847584097.995,847584217.995
104.3597672564693,847584217.995,847584337.995
100.4082965974042,847584337.995,847584457.995
104.4444694927572,847584457.995,847584577.995
96.41049164756815,847584577.995,847584697.995
104.3972738233121,847584697.995,847584817.995
104.3474433485109,847584817.995,847584937.995
100.2761228252984,847584937.995,847585057.995
104.1548041714378,847585057.995,847585177.995
103.981605128755,847585177.995,847585297.995
103.7238051884519,847585297.995,847585417.995
22.99644641997237,847585417.995,847585537.995
