expt,t0,t1
96.1686356110188,903089636.995,903089756.995
105.3632565220349,903089756.995,903089876.995
105.4835567802603,903089876.995,903089996.995
105.5617846016774,903089996.995,903090116.995
105.6165750412623,903090116.995,903090236.995
105.61841039713,903090236.995,903090356.995
101.649638975545,903090356.995,903090476.995
105.649442549102,903090476.995,903090596.995
105.6082427508199,903090596.995,903090716.995
105.5501137651321,903090716.995,903090836.995
105.4588582950097,903090836.995,903090956.995
105.3229406221308,903090956.995,903091076.995
105.1577811137397,903091076.995,903091196.995
58.37660235424879,903091196.995,903091316.995
