expt,t0,t1
83.59185365912478,884785904.995,884786024.995
98.84575019782899,884786024.995,884786144.995
99.02977558816092,884786144.995,884786264.995
99.14146205964516,884786264.995,884786384.995
99.2334325303663,884786384.995,884786504.995
99.28090969611014,884786504.995,884786624.995
99.32646705709665,884786624.995,884786744.995
99.29675230780268,884786744.995,884786864.995
99.27250984655605,884786864.995,884786984.995
99.26618180976058,884786984.995,884787104.995
99.2033687256619,884787104.995,884787224.995
99.07996074829856,884787224.995,884787344.995
88.67700685847468,884787344.995,884787464.995
