expt,t0,t1
99.78036953049023,820787300.995,820787420.995
108.0383045890168,820787420.995,820787540.995
108.2308874668301,820787540.995,820787660.995
108.3659606508128,820787660.995,820787780.995
108.4597214379939,820787780.995,820787900.995
108.5123668757825,820787900.995,820788020.995
108.5531782091724,820788020.995,820788140.995
108.5478016298666,820788140.995,820788260.995
108.5072042336637,820788260.995,820788380.995
108.470339478382,820788380.995,820788500.995
108.3662196274077,820788500.995,820788620.995
108.2405033803947,820788620.995,820788740.995
108.0601149222424,820788740.995,820788860.995
107.8268614591885,820788860.995,820788980.995
30.26672227623525,820788980.995,820789100.995
